test_index,actual,predicted,Date
408,-0.1293676114527433,0.029101021587848646,2020-02-01
409,-0.5482539855603985,-0.5399413108825684,2020-03-01
410,-0.5681250145765775,-1.8188072443008423,2020-04-01
411,0.5456210356483115,-2.016213893890381,2020-05-01
412,0.293703821241174,0.4274094402790069,2020-06-01
413,0.06076280380233,0.7900225520133972,2020-07-01
414,0.0392585031918315,0.6167121529579163,2020-08-01
415,-0.0661458585043752,0.14764736592769623,2020-09-01
416,-0.0058205908984558,-0.21998125314712527,2020-10-01
417,0.0383417639292553,-0.06375127285718919,2020-11-01
418,0.1384654628787802,0.042540006339550004,2020-12-01
419,0.1006706754695039,0.27805960178375244,2021-01-01
420,0.1269714617107893,0.37465956807136536,2021-02-01
421,0.054227670528542,0.29350277781486517,2021-03-01
422,-0.0098348233257992,0.26708501577377314,2021-04-01
423,0.0543912128493291,0.011764257214963434,2021-05-01
424,0.0910184777177249,0.10256342589855195,2021-06-01
425,0.0154309032507722,0.24036790430545807,2021-07-01
426,-0.0679194080859737,0.1450405865907669,2021-08-01
427,0.0562639410473684,-0.2758131027221679,2021-09-01
428,0.1285644370844245,0.10633151978254322,2021-10-01
429,-0.0290128050315843,0.30113953351974493,2021-11-01
430,-0.0987145784325376,0.061813063919544234,2021-12-01
431,0.1488574956603114,-0.5393131971359253,2022-01-01
432,0.0963801540305002,0.4915759563446045,2022-02-01
433,0.1688823153952192,0.3475792706012725,2022-03-01
434,-0.063936551819828,0.3565895557403564,2022-04-01
435,0.0735674448807888,0.2095458954572678,2022-05-01
436,0.0471587892113882,0.14320869743824005,2022-06-01
437,-0.1222994890872772,0.1463198959827423,2022-07-01
438,-0.0814623989445468,-0.3894354999065399,2022-08-01
439,-0.1058707106701684,-0.4174662828445434,2022-09-01
440,0.0383028021809899,-0.5741374492645264,2022-10-01
441,-0.0369981705543249,0.11008075624704361,2022-11-01
442,-0.0987057688054635,-0.09013545513153073,2022-12-01
443,0.0217399866364056,-0.4455977082252502,2023-01-01
444,-0.0166509171289339,0.05810088664293294,2023-02-01
445,-0.0473074685136687,-0.07423488795757294,2023-03-01
446,0.0808401726168499,-0.212863951921463,2023-04-01
447,-0.1043121876448456,0.1557838171720505,2023-05-01
448,-0.0187553971240239,-0.18178026378154755,2023-06-01
449,0.0795936607953544,-0.15692506730556488,2023-07-01
450,0.0675984463297405,0.1361171454191208,2023-08-01
451,0.0942037810191394,0.21214769780635834,2023-09-01
452,-0.0433037326366081,0.24058581888675692,2023-10-01
453,-0.0974259147591523,-0.0079970983788371,2023-11-01
454,-0.0774502842353284,-0.48843190073966974,2023-12-01
455,0.0308138038569403,-0.36710599064826965,2024-01-01
456,0.0409568471939136,0.05080864205956458,2024-02-01
457,0.0508530680523167,0.09287384152412417,2024-03-01
458,0.0488604654102777,0.1286531388759613,2024-04-01
459,-0.0644838458113605,0.11989599466323853,2024-05-01
460,-0.0031291095060508,-0.2335175424814224,2024-06-01
461,0.0251297496856635,-0.0753592997789383,2024-07-01
462,-0.064636325431258,0.03741340339183806,2024-08-01
463,-0.0877229688505822,-0.17946577072143555,2024-09-01
464,0.0246092711543504,-0.4754428267478943,2024-10-01
465,-0.0287465193697213,0.047918822616338716,2024-11-01
466,0.0024273589415431,-0.15150649845600128,2024-12-01
467,0.0770983624206156,-0.05299276113510133,2025-01-01
468,-0.0571894803533563,0.1486550271511078,2025-02-01
469,-0.047086038936869,-0.08499991148710251,2025-03-01
470,-0.0713612743420535,-0.3154153227806091,2025-04-01
471,-0.0217970605601243,-0.4477366805076599,2025-05-01
472,0.0921320170934478,-0.11041262745857239,2025-06-01
473,0.0032220297353111,0.16728736460208893,2025-07-01
474,-0.0529955142308331,0.0993843376636505,2025-08-01
475,-0.0139732129134184,-0.296182245016098,2025-09-01
476,-0.0491889303452701,-0.12112843990325929,2025-10-01
477,-0.013724895065299,-0.2611280381679535,2025-11-01
478,-0.0354184272035427,-0.11327526718378067,2025-12-01
479,0.0350853714136194,-0.1715557724237442,2026-01-01
