test_index,actual,predicted,Date
408,-0.1293676114527433,-0.10441787540912624,2020-02-01
409,-0.5482539855603985,-0.34534159302711487,2020-03-01
410,-0.5681250145765775,-2.9325485229492183,2020-04-01
411,0.5456210356483115,-2.101353645324707,2020-05-01
412,0.293703821241174,1.0775017738342285,2020-06-01
413,0.06076280380233,0.6482865810394287,2020-07-01
414,0.0392585031918315,0.2341433763504028,2020-08-01
415,-0.0661458585043752,0.06567275524139404,2020-09-01
416,-0.0058205908984558,-0.16723719239234922,2020-10-01
417,0.0383417639292553,0.015161149203777325,2020-11-01
418,0.1384654628787802,0.07096073776483537,2020-12-01
419,0.1006706754695039,0.3351113498210907,2021-01-01
420,0.1269714617107893,0.20687253773212436,2021-02-01
421,0.054227670528542,0.25963258743286133,2021-03-01
422,-0.0098348233257992,0.1343667060136795,2021-04-01
423,0.0543912128493291,-0.04880185425281525,2021-05-01
424,0.0910184777177249,0.11278139054775238,2021-06-01
425,0.0154309032507722,0.17971305549144745,2021-07-01
426,-0.0679194080859737,0.017350755631923676,2021-08-01
427,0.0562639410473684,-0.1962807476520538,2021-09-01
428,0.1285644370844245,0.16195850074291226,2021-10-01
429,-0.0290128050315843,0.2660537362098694,2021-11-01
430,-0.0987145784325376,-0.023132964968681342,2021-12-01
431,0.1488574956603114,-0.24490611255168915,2022-01-01
432,0.0963801540305002,0.388001263141632,2022-02-01
433,0.1688823153952192,0.15266403555870056,2022-03-01
434,-0.063936551819828,0.2872200310230255,2022-04-01
435,0.0735674448807888,0.018704585731029514,2022-05-01
436,0.0471587892113882,0.3197954595088959,2022-06-01
437,-0.1222994890872772,0.11553376913070679,2022-07-01
438,-0.0814623989445468,0.01648356765508652,2022-08-01
439,-0.1058707106701684,0.26040148735046387,2022-09-01
440,0.0383028021809899,-0.1888027936220169,2022-10-01
441,-0.0369981705543249,0.05109276250004771,2022-11-01
442,-0.0987057688054635,-0.14436575770378113,2022-12-01
443,0.0217399866364056,-0.007859608158469205,2023-01-01
444,-0.0166509171289339,0.1315067261457443,2023-02-01
445,-0.0473074685136687,0.014254348352551467,2023-03-01
446,0.0808401726168499,-0.03166508302092552,2023-04-01
447,-0.1043121876448456,0.1341315358877182,2023-05-01
448,-0.0187553971240239,-0.19806885719299314,2023-06-01
449,0.0795936607953544,0.21684464812278748,2023-07-01
450,0.0675984463297405,0.17460544407367704,2023-08-01
451,0.0942037810191394,0.13685743510723108,2023-09-01
452,-0.0433037326366081,0.20392702519893643,2023-10-01
453,-0.0974259147591523,-0.06277307868003845,2023-11-01
454,-0.0774502842353284,-0.22797583043575287,2023-12-01
455,0.0308138038569403,-0.13609483838081363,2024-01-01
456,0.0409568471939136,0.13031682372093195,2024-02-01
457,0.0508530680523167,0.08157952129840851,2024-03-01
458,0.0488604654102777,0.09961213171482083,2024-04-01
459,-0.0644838458113605,0.11503073573112486,2024-05-01
460,-0.0031291095060508,-0.14103595912456515,2024-06-01
461,0.0251297496856635,0.07501879334449765,2024-07-01
462,-0.064636325431258,0.07369841635227202,2024-08-01
463,-0.0877229688505822,-0.17167086899280548,2024-09-01
464,0.0246092711543504,-0.5617753267288207,2024-10-01
465,-0.0287465193697213,0.03652887791395187,2024-11-01
466,0.0024273589415431,-0.15619677305221558,2024-12-01
467,0.0770983624206156,-0.03156617283821108,2025-01-01
468,-0.0571894803533563,0.19567899405956266,2025-02-01
469,-0.047086038936869,-0.11992859840393066,2025-03-01
470,-0.0713612743420535,-0.07147737592458726,2025-04-01
471,-0.0217970605601243,-0.1540674567222595,2025-05-01
472,0.0921320170934478,0.017396302893757824,2025-06-01
473,0.0032220297353111,0.25005215406417847,2025-07-01
474,-0.0529955142308331,0.031325820833444575,2025-08-01
475,-0.0139732129134184,-0.14230796694755554,2025-09-01
476,-0.0491889303452701,-0.07243515551090239,2025-10-01
477,-0.013724895065299,-0.20517224073410037,2025-11-01
478,-0.0354184272035427,-0.039194270968437216,2025-12-01
479,0.0350853714136194,-0.12203731387853621,2026-01-01
