test_index,actual,predicted,Date
744,-0.1293676114527433,-0.03058036230504513,2020-02-01
745,-0.5482539855603985,-0.9128939509391785,2020-03-01
746,-0.5681250145765775,-1.6681957244873045,2020-04-01
747,0.5456210356483115,-4.626607418060303,2020-05-01
748,0.293703821241174,2.1055073738098145,2020-06-01
749,0.06076280380233,0.8616309762001038,2020-07-01
750,0.0392585031918315,-0.26504063606262207,2020-08-01
751,-0.0661458585043752,0.29869222640991205,2020-09-01
752,-0.0058205908984558,-0.03543587028980257,2020-10-01
753,0.0383417639292553,0.4206914007663727,2020-11-01
754,0.1384654628787802,0.15532544255256653,2020-12-01
755,0.1006706754695039,0.3328604400157928,2021-01-01
756,0.1269714617107893,0.20457576215267176,2021-02-01
757,0.054227670528542,0.6392982006072998,2021-03-01
758,-0.0098348233257992,-0.2238378077745437,2021-04-01
759,0.0543912128493291,-0.1312207579612732,2021-05-01
760,0.0910184777177249,0.29719361662864685,2021-06-01
761,0.0154309032507722,0.45359265804290766,2021-07-01
762,-0.0679194080859737,-0.5345322489738464,2021-08-01
763,0.0562639410473684,-0.03524892032146453,2021-09-01
764,0.1285644370844245,-0.002627885900437833,2021-10-01
765,-0.0290128050315843,-0.3930336833000183,2021-11-01
766,-0.0987145784325376,-0.4067283272743225,2021-12-01
767,0.1488574956603114,-0.6776937246322631,2022-01-01
768,0.0963801540305002,0.270884096622467,2022-02-01
769,0.1688823153952192,0.5930862426757812,2022-03-01
770,-0.063936551819828,0.3238323926925659,2022-04-01
771,0.0735674448807888,0.2328574806451797,2022-05-01
772,0.0471587892113882,-0.2658134996891021,2022-06-01
773,-0.1222994890872772,0.24038752913475037,2022-07-01
774,-0.0814623989445468,1.0160455703735352,2022-08-01
775,-0.1058707106701684,0.9978215098381042,2022-09-01
776,0.0383028021809899,-0.133490651845932,2022-10-01
777,-0.0369981705543249,0.5851823091506958,2022-11-01
778,-0.0987057688054635,0.13914485275745392,2022-12-01
779,0.0217399866364056,0.20827960968017578,2023-01-01
780,-0.0166509171289339,0.18562975525856018,2023-02-01
781,-0.0473074685136687,0.04124628379940985,2023-03-01
782,0.0808401726168499,-0.051973048597574255,2023-04-01
783,-0.1043121876448456,0.2816334068775177,2023-05-01
784,-0.0187553971240239,0.4265166223049164,2023-06-01
785,0.0795936607953544,0.9188787937164306,2023-07-01
786,0.0675984463297405,0.5043914914131165,2023-08-01
787,0.0942037810191394,-0.5201021432876587,2023-09-01
788,-0.0433037326366081,-0.019894512370228785,2023-10-01
789,-0.0974259147591523,-0.2276196926832199,2023-11-01
790,-0.0774502842353284,0.007719160988926891,2023-12-01
791,0.0308138038569403,0.2842237651348114,2024-01-01
792,0.0409568471939136,-0.05226083844900131,2024-02-01
793,0.0508530680523167,-0.07450612634420395,2024-03-01
794,0.0488604654102777,0.0017063892446458385,2024-04-01
795,-0.0644838458113605,0.01953442208468915,2024-05-01
796,-0.0031291095060508,0.05381654575467109,2024-06-01
797,0.0251297496856635,0.14185908436775205,2024-07-01
798,-0.064636325431258,-0.08548028022050858,2024-08-01
799,-0.0877229688505822,-0.23809085786342618,2024-09-01
800,0.0246092711543504,-0.022578354924917183,2024-10-01
801,-0.0287465193697213,-0.48826777935028076,2024-11-01
802,0.0024273589415431,-0.7894454598426819,2024-12-01
803,0.0770983624206156,-0.28504839539527893,2025-01-01
804,-0.0571894803533563,-0.3852558434009552,2025-02-01
805,-0.047086038936869,0.09407436847686769,2025-03-01
806,-0.0713612743420535,-0.07561094313859935,2025-04-01
807,-0.0217970605601243,-0.25457215309143066,2025-05-01
808,0.0921320170934478,0.3157181143760681,2025-06-01
809,0.0032220297353111,0.3275527060031891,2025-07-01
810,-0.0529955142308331,-0.08476513624191283,2025-08-01
811,-0.0139732129134184,-0.3368014395236969,2025-09-01
812,-0.0491889303452701,-0.10405720770359037,2025-10-01
813,-0.013724895065299,-0.6549445390701293,2025-11-01
814,-0.0354184272035427,-0.33693838119506836,2025-12-01
815,0.0350853714136194,0.04753163084387778,2026-01-01
