test_index,actual,predicted,Date
408,-0.1293676114527433,0.01085162721574306,2020-02-01
409,-0.5482539855603985,-0.35263606905937184,2020-03-01
410,-0.5681250145765775,-2.1698737144470215,2020-04-01
411,0.5456210356483115,-1.8609896898269653,2020-05-01
412,0.293703821241174,0.9174679517745972,2020-06-01
413,0.06076280380233,0.9129395484924316,2020-07-01
414,0.0392585031918315,0.8089025020599365,2020-08-01
415,-0.0661458585043752,0.30464431643486023,2020-09-01
416,-0.0058205908984558,-0.1926788687705994,2020-10-01
417,0.0383417639292553,-0.2951468527317047,2020-11-01
418,0.1384654628787802,0.19106833636760712,2020-12-01
419,0.1006706754695039,0.02022596448659898,2021-01-01
420,0.1269714617107893,0.6770020127296447,2021-02-01
421,0.054227670528542,0.7756409645080566,2021-03-01
422,-0.0098348233257992,0.19631972908973694,2021-04-01
423,0.0543912128493291,-0.09800413250923153,2021-05-01
424,0.0910184777177249,-0.006211204454302798,2021-06-01
425,0.0154309032507722,0.2422884106636047,2021-07-01
426,-0.0679194080859737,0.21688628196716309,2021-08-01
427,0.0562639410473684,-0.05416281521320342,2021-09-01
428,0.1285644370844245,-0.029593488201498996,2021-10-01
429,-0.0290128050315843,-0.033632844686508186,2021-11-01
430,-0.0987145784325376,-0.015709059312939644,2021-12-01
431,0.1488574956603114,-0.10986195504665373,2022-01-01
432,0.0963801540305002,-0.06979946792125703,2022-02-01
433,0.1688823153952192,0.15078003704547882,2022-03-01
434,-0.063936551819828,0.15397122502326965,2022-04-01
435,0.0735674448807888,-0.04771872609853744,2022-05-01
436,0.0471587892113882,0.12811104953289026,2022-06-01
437,-0.1222994890872772,0.2762373685836792,2022-07-01
438,-0.0814623989445468,-0.051394421607255936,2022-08-01
439,-0.1058707106701684,-0.5004299879074097,2022-09-01
440,0.0383028021809899,-0.3766832649707794,2022-10-01
441,-0.0369981705543249,-0.1244240552186966,2022-11-01
442,-0.0987057688054635,-0.17013081908226013,2022-12-01
443,0.0217399866364056,-0.44162791967391973,2023-01-01
444,-0.0166509171289339,-0.2278866022825241,2023-02-01
445,-0.0473074685136687,-0.2971882224082947,2023-03-01
446,0.0808401726168499,-0.08460283279418944,2023-04-01
447,-0.1043121876448456,-0.0659310445189476,2023-05-01
448,-0.0187553971240239,-1.7850620746612549,2023-06-01
449,0.0795936607953544,-0.1951061338186264,2023-07-01
450,0.0675984463297405,-0.16990870237350467,2023-08-01
451,0.0942037810191394,-0.14783826470375064,2023-09-01
452,-0.0433037326366081,0.006428264081478083,2023-10-01
453,-0.0974259147591523,-0.046927355229854625,2023-11-01
454,-0.0774502842353284,-0.5049673914909363,2023-12-01
455,0.0308138038569403,-0.193684458732605,2024-01-01
456,0.0409568471939136,-0.25639036297798157,2024-02-01
457,0.0508530680523167,-0.14388322830200195,2024-03-01
458,0.0488604654102777,-0.0857307463884354,2024-04-01
459,-0.0644838458113605,-0.07521700859069827,2024-05-01
460,-0.0031291095060508,-0.24703311920166016,2024-06-01
461,0.0251297496856635,-0.18218609690666196,2024-07-01
462,-0.064636325431258,-0.2178959250450134,2024-08-01
463,-0.0877229688505822,-0.29006490111351013,2024-09-01
464,0.0246092711543504,-0.3112440407276153,2024-10-01
465,-0.0287465193697213,-0.1246703490614891,2024-11-01
466,0.0024273589415431,-0.10887297242879868,2024-12-01
467,0.0770983624206156,-0.15466386079788205,2025-01-01
468,-0.0571894803533563,0.33960565924644465,2025-02-01
469,-0.047086038936869,-0.6235552430152893,2025-03-01
470,-0.0713612743420535,-0.19157248735427856,2025-04-01
471,-0.0217970605601243,-0.24471810460090634,2025-05-01
472,0.0921320170934478,-0.2023935616016388,2025-06-01
473,0.0032220297353111,0.1380831152200699,2025-07-01
474,-0.0529955142308331,-0.1121951714158058,2025-08-01
475,-0.0139732129134184,-0.18983118236064908,2025-09-01
476,-0.0491889303452701,-0.1083078384399414,2025-10-01
477,-0.013724895065299,-0.25005710124969477,2025-11-01
478,-0.0354184272035427,-0.2887859642505646,2025-12-01
479,0.0350853714136194,-0.2389276623725891,2026-01-01
