Date,log_return,TB3MS,Y_lag1,sample_id
1998-04-01,0.015097103281819013,-0.0800000000000001,-0.06031333776722869,0
1998-05-01,-0.029083345256558868,0.0499999999999998,0.015097103281819013,0
1998-06-01,-0.08317750647890776,-0.0199999999999996,-0.029083345256558868,0
1998-07-01,0.03227243140484992,-0.0200000000000005,-0.08317750647890776,0
1998-08-01,-0.05066206328031653,-0.0599999999999996,0.03227243140484992,0
1998-09-01,0.10958321334261045,-0.29,-0.05066206328031653,0
1998-10-01,-0.03866198703426438,-0.65,0.10958321334261045,0
1998-11-01,-0.10643685926908208,0.45,-0.03866198703426438,0
1998-12-01,-0.1357316135341251,-0.0200000000000005,-0.10643685926908208,0
1999-01-01,0.09810962174454074,-0.0499999999999998,-0.1357316135341251,0
1999-02-01,-0.041587729580060184,0.100000000000001,0.09810962174454074,0
1999-03-01,0.20074638709447745,0.0,-0.041587729580060184,0
1999-04-01,0.16479834600174836,-0.15,0.20074638709447745,0
1999-05-01,0.023409575988816655,0.21,0.16479834600174836,0
1999-06-01,0.011223462369849724,0.0700000000000003,0.023409575988816655,0
1999-07-01,0.11480240751824589,-0.0200000000000005,0.011223462369849724,0
1999-08-01,0.05704784940841323,0.17,0.11480240751824589,0
1999-09-01,0.11191791620398561,-0.04,0.05704784940841323,0
1999-10-01,-0.04776128188567874,0.180000000000001,0.11191791620398561,0
1999-11-01,0.09695152607645019,0.21,-0.04776128188567874,0
1999-12-01,0.04305948946044724,0.13,0.09695152607645019,0
2000-01-01,0.04348511193973881,0.12,0.04305948946044724,0
2000-02-01,0.07455331894214234,0.23,0.04348511193973881,0
2000-03-01,0.01587603012503136,0.140000000000001,0.07455331894214234,0
2000-04-01,-0.14858087596614178,-0.0300000000000002,0.01587603012503136,0
2000-05-01,0.11275920525466576,0.13,-0.14858087596614178,0
2000-06-01,0.10006691828555647,-0.0999999999999996,0.11275920525466576,0
2000-07-01,-0.06894797710098688,0.27,0.10006691828555647,0
2000-08-01,0.051192279184676615,0.13,-0.06894797710098688,0
2000-09-01,0.08048554479052328,-0.0899999999999999,0.051192279184676615,0
2000-10-01,-0.02298951822469908,0.11,0.08048554479052328,0
2000-11-01,0.03880243922423876,0.0599999999999996,-0.02298951822469908,0
2000-12-01,-0.1908411858483534,-0.4,0.03880243922423876,0
2001-01-01,0.03963986147707832,-0.619999999999999,-0.1908411858483534,0
2001-02-01,0.0006756757013817172,-0.27,0.03963986147707832,0
2001-03-01,-0.08305862100424699,-0.46,0.0006756757013817172,0
2001-04-01,0.008768781067901354,-0.55,-0.08305862100424699,0
2001-05-01,0.04063281693286935,-0.25,0.008768781067901354,0
2001-06-01,-0.036639346386919236,-0.13,0.04063281693286935,0
2001-07-01,-0.043316044106906926,0.0199999999999996,-0.036639346386919236,0
2001-08-01,0.03494779443639029,-0.15,-0.043316044106906926,0
2001-09-01,-0.04368811228553682,-0.72,0.03494779443639029,0
2001-10-01,-0.16701938713883102,-0.48,-0.04368811228553682,0
2001-11-01,-0.1211717207019003,-0.29,-0.16701938713883102,0
2001-12-01,-0.01281083367175917,-0.18,-0.1211717207019003,0
2002-01-01,0.01687587991992867,-0.04,-0.01281083367175917,0
2002-02-01,0.04946606821679289,0.0700000000000001,0.01687587991992867,0
2002-03-01,0.16879744087911597,0.0700000000000001,0.04946606821679289,0
2002-04-01,0.06509890221135572,-0.0800000000000001,0.16879744087911597,0
2002-05-01,0.03232149069300938,0.02,0.06509890221135572,0
2002-06-01,-0.05785479269817406,-0.03,0.03232149069300938,0
2002-07-01,0.055262678675049415,-0.02,-0.05785479269817406,0
2002-08-01,0.051311833333241186,-0.0599999999999998,0.055262678675049415,0
2002-09-01,0.043762366224906035,0.0099999999999997,0.051311833333241186,0
2002-10-01,-0.02803602429303753,-0.0499999999999998,0.043762366224906035,0
2002-11-01,-0.09029503742937672,-0.35,-0.02803602429303753,0
2002-12-01,0.11156513604711282,-0.04,-0.09029503742937672,0
2003-01-01,0.1119578499140319,-0.02,0.11156513604711282,0
2003-02-01,0.08379427036834608,0.0,0.1119578499140319,0
2003-03-01,-0.06694162956764327,-0.04,0.08379427036834608,0
2003-04-01,-0.17358631986093798,0.0,-0.06694162956764327,0
2003-05-01,-0.002132196969840461,-0.0599999999999998,-0.17358631986093798,0
2003-06-01,0.08683348852522732,-0.15,-0.002132196969840461,0
2003-07-01,0.003256271193775362,-0.02,0.08683348852522732,0
2003-08-01,0.025992157932456905,0.0499999999999999,0.003256271193775362,0
2003-09-01,-0.10899220344609217,-0.01,0.025992157932456905,0
2003-10-01,0.06925187479657824,-0.0199999999999999,-0.10899220344609217,0
2003-11-01,0.025062336989159384,0.01,0.06925187479657824,0
2003-12-01,0.032260862218221664,-0.03,0.025062336989159384,0
2004-01-01,0.06564668374259108,-0.02,0.032260862218221664,0
2004-02-01,0.011014604111299953,0.05,0.06564668374259108,0
2004-03-01,0.05741461880532128,0.0099999999999999,0.011014604111299953,0
2004-04-01,0.0002721458718659697,0.0,0.05741461880532128,0
2004-05-01,0.09171684219151599,0.0800000000000001,0.0002721458718659697,0
2004-06-01,-0.05747974591019345,0.25,0.09171684219151599,0
2004-07-01,0.069816443206141,0.06,-0.05747974591019345,0
2004-08-01,0.09624602960189943,0.15,0.069816443206141,0
2004-09-01,0.022898402512743665,0.17,0.09624602960189943,0
2004-10-01,0.1482248289711814,0.11,0.022898402512743665,0
2004-11-01,-0.09461597637484909,0.31,0.1482248289711814,0
2004-12-01,-0.11626263232784773,0.12,-0.09461597637484909,0
2005-01-01,0.08205512120007974,0.14,-0.11626263232784773,0
2005-02-01,0.027583599514617863,0.21,0.08205512120007974,0
2005-03-01,0.11817525133388829,0.2,0.027583599514617863,0
2005-04-01,-0.022581905734099017,0.0399999999999996,0.11817525133388829,0
2005-05-01,-0.0612972715506106,0.06,-0.022581905734099017,0
2005-06-01,0.12296502819247213,0.13,-0.0612972715506106,0
2005-07-01,0.04595520341993442,0.25,0.12296502819247213,0
2005-08-01,0.09669596800053792,0.22,0.04595520341993442,0
2005-09-01,0.009189833399386949,-0.02,0.09669596800053792,0
2005-10-01,-0.05210408029218261,0.29,0.009189833399386949,0
2005-11-01,-0.06537407731305933,0.17,-0.05210408029218261,0
2005-12-01,0.018517474667246958,0.0100000000000002,-0.06537407731305933,0
2006-01-01,0.09743489686231221,0.35,0.018517474667246958,0
2006-02-01,-0.06074869425581042,0.19,0.09743489686231221,0
2006-03-01,0.017053180311725313,0.0800000000000001,-0.06074869425581042,0
2006-04-01,0.1022611250662182,0.0899999999999999,0.017053180311725313,0
2006-05-01,0.01996074256253788,0.12,0.1022611250662182,0
2006-06-01,0.0015515906914185251,0.0700000000000003,0.01996074256253788,0
2006-07-01,0.047614937803118096,0.16,0.0015515906914185251,0
2006-08-01,-0.01858310512245609,0.0099999999999997,0.047614937803118096,0
2006-09-01,-0.13525404593596946,-0.15,-0.01858310512245609,0
2006-10-01,-0.08008189339426419,0.11,-0.13525404593596946,0
2006-11-01,0.003221160706699422,0.0200000000000005,-0.08008189339426419,0
2006-12-01,0.047596557885488444,-0.0900000000000007,0.003221160706699422,0
2007-01-01,-0.12810484447247816,0.130000000000001,0.047596557885488444,0
2007-02-01,0.08388780991164246,0.0499999999999998,-0.12810484447247816,0
2007-03-01,0.019379156416706955,-0.0899999999999999,0.08388780991164246,0
2007-04-01,0.05691939711683336,-0.0700000000000003,0.019379156416706955,0
2007-05-01,-0.008160748366322856,-0.14,0.05691939711683336,0
2007-06-01,0.06156965260026581,-0.12,-0.008160748366322856,0
2007-07-01,0.09370596266184439,0.21,0.06156965260026581,0
2007-08-01,-0.024031740890064768,-0.62,0.09370596266184439,0
2007-09-01,0.09937247381320358,-0.31,-0.024031740890064768,0
2007-10-01,0.07099287215361816,0.0099999999999997,0.09937247381320358,0
2007-11-01,0.09943389698818716,-0.63,0.07099287215361816,0
2007-12-01,-0.03303958142029462,-0.27,0.09943389698818716,0
2008-01-01,0.013863538405957776,-0.25,-0.03303958142029462,0
2008-02-01,0.02569689068934977,-0.63,0.013863538405957776,0
2008-03-01,0.1002631557676672,-0.86,0.02569689068934977,0
2008-04-01,0.06542717311109669,0.03,0.1002631557676672,0
2008-05-01,0.10784454816293998,0.44,0.06542717311109669,0
2008-06-01,0.06543524814430501,0.13,0.10784454816293998,0
2008-07-01,-0.0038166557088219477,-0.23,0.06543524814430501,0
2008-08-01,-0.13377778379853744,0.0900000000000001,-0.0038166557088219477,0
2008-09-01,-0.11390140434910467,-0.59,-0.13377778379853744,0
2008-10-01,-0.30672041595793154,-0.46,-0.11390140434910467,0
2008-11-01,-0.29025248796508407,-0.48,-0.30672041595793154,0
2008-12-01,-0.33198050741673635,-0.16,-0.29025248796508407,0
2009-01-01,0.014246287061944418,0.1,-0.33198050741673635,0
2009-02-01,-0.06487422840399049,0.17,0.014246287061944418,0
2009-03-01,0.20408354920137484,-0.09,-0.06487422840399049,0
2009-04-01,0.035048161484943385,-0.05,0.20408354920137484,0
2009-05-01,0.17304739876141628,0.02,0.035048161484943385,0
2009-06-01,0.16529332564739008,0.0,0.17304739876141628,0
2009-07-01,-0.0821150238383428,0.0,0.16529332564739008,0
2009-08-01,0.10215976348146416,-0.0099999999999999,-0.0821150238383428,0
2009-09-01,-0.023352905191616813,-0.05,0.10215976348146416,0
2009-10-01,0.08701137698962924,-0.05,-0.023352905191616813,0
2009-11-01,0.02953828700128458,-0.02,0.08701137698962924,0
2009-12-01,-0.046184253619852456,0.0,0.02953828700128458,0
2010-01-01,0.05053431165659372,0.01,-0.046184253619852456,0
2010-02-01,-0.025078873825878922,0.05,0.05053431165659372,0
2010-03-01,0.061063449614363385,0.04,-0.025078873825878922,0
2010-04-01,0.037347986841758996,0.01,0.061063449614363385,0
2010-05-01,-0.13371784120339303,0.0,0.037347986841758996,0
2010-06-01,0.021465809457897223,-0.04,-0.13371784120339303,0
2010-07-01,0.01292382487613608,0.04,0.021465809457897223,0
2010-08-01,0.0036620496065138397,0.0,0.01292382487613608,0
2010-09-01,-0.017914072313715224,-0.01,0.0036620496065138397,0
2010-10-01,0.08469387884926682,-0.02,-0.017914072313715224,0
2010-11-01,0.02841168595037402,0.01,0.08469387884926682,0
2010-12-01,0.05653177507667895,0.0,0.02841168595037402,0
2011-01-01,0.00022431583763804497,0.0099999999999999,0.05653177507667895,0
2011-02-01,-0.006638561651735486,-0.02,0.00022431583763804497,0
2011-03-01,0.1494627418517176,-0.03,-0.006638561651735486,0
2011-04-01,0.06282964398888513,-0.04,0.1494627418517176,0
2011-05-01,-0.0820685569760915,-0.02,0.06282964398888513,0
2011-06-01,-0.0470770634846005,0.0,-0.0820685569760915,0
2011-07-01,0.010746125316996036,0.0,-0.0470770634846005,0
2011-08-01,-0.1196218269445275,-0.02,0.010746125316996036,0
2011-09-01,-0.009426895530642021,-0.01,-0.1196218269445275,0
2011-10-01,0.009311054233089422,0.01,-0.009426895530642021,0
2011-11-01,0.11829778318409279,-0.01,0.009311054233089422,0
2011-12-01,0.014306395651238368,0.0,0.11829778318409279,0
2012-01-01,0.01720104775062392,0.02,0.014306395651238368,0
2012-02-01,0.019065130233769878,0.06,0.01720104775062392,0
2012-03-01,0.03801571225434852,-0.01,0.019065130233769878,0
2012-04-01,-0.027116421796312906,0.0,0.03801571225434852,0
2012-05-01,-0.08753944374953804,0.01,-0.027116421796312906,0
2012-06-01,-0.1399204167950776,0.0,-0.08753944374953804,0
2012-07-01,0.0658286970081079,0.01,-0.1399204167950776,0
2012-08-01,0.0684770008679969,0.0,0.0658286970081079,0
2012-09-01,0.004028843447835939,0.01,0.0684770008679969,0
2012-10-01,-0.05457876181219756,-0.01,0.004028843447835939,0
2012-11-01,-0.0336357125761193,-0.01,-0.05457876181219756,0
2012-12-01,0.015253463928985411,-0.02,-0.0336357125761193,0
2013-01-01,0.07560274074295137,0.0,0.015253463928985411,0
2013-02-01,0.005787357658950221,0.03,0.07560274074295137,0
2013-03-01,-0.025180613292702603,-0.01,0.005787357658950221,0
2013-04-01,-0.009948178929509943,-0.03,-0.025180613292702603,0
2013-05-01,0.02669970427964241,-0.02,-0.009948178929509943,0
2013-06-01,0.013243834526563525,0.01,0.02669970427964241,0
2013-07-01,0.08886306033326452,-0.01,0.013243834526563525,0
2013-08-01,0.01798950236607233,0.0,0.08886306033326452,0
2013-09-01,-0.0026308386873745704,-0.02,0.01798950236607233,0
2013-10-01,-0.05561554928106105,0.03,-0.0026308386873745704,0
2013-11-01,-0.06875134789815807,0.02,-0.05561554928106105,0
2013-12-01,0.039380512871308504,0.0,-0.06875134789815807,0
2014-01-01,-0.03131595303457768,-0.03,0.039380512871308504,0
1986-03-01,-0.20376589318244775,-0.49884630192761736,-0.3947051234251216,1
1986-04-01,0.01807514828498702,-0.48887678262029893,-0.206525216295724,1
1986-05-01,0.18050266581568275,0.08794161133739765,0.016937168641011635,1
1986-06-01,-0.13557695354235166,0.06183590662500225,0.18126035308597868,1
1986-07-01,-0.14734835318348605,-0.3793110288690836,-0.13655961439904288,1
1986-08-01,0.2645520864692186,-0.30063956343246423,-0.14245914782288255,1
1986-09-01,-0.015348983348815182,-0.314067419545679,0.2650264748522986,1
1986-10-01,0.0020154524793496442,-0.03994069364764291,-0.01768782454224801,1
1986-11-01,0.021249139482126367,0.17093356921823133,-0.00020611373951986024,1
1986-12-01,0.05682984475534347,0.18165153586566668,0.023817795311569762,1
1987-01-01,0.1464059489009415,-0.09775807737015241,0.053011435194072795,1
1987-02-01,-0.049460630168399966,0.1631220445103162,0.1455167970550423,1
1987-03-01,0.030515543925950794,0.00010910778949771765,-0.04806856540660191,1
1987-04-01,0.02055237295332102,0.05232391173216553,0.028848197480921076,1
1987-05-01,0.0398793662315966,0.021068081014676606,0.023191396620837045,1
1987-06-01,0.03189336377595353,0.011796920197365193,0.04406115514445816,1
1987-07-01,0.061357083065360474,0.016558664038008323,0.03052909754166298,1
1987-08-01,-0.04946987028131389,0.3451126962567999,0.05959977283766812,1
1987-09-01,-0.03916163070370571,0.35753292381602214,-0.046162782217650744,1
1987-10-01,0.016755913728438987,-0.2702926189923063,-0.042235573123226657,1
1987-11-01,-0.05219474472300645,-0.4414334450791149,0.01940820867958621,1
1987-12-01,-0.08696315051811032,0.08155282736108532,-0.04961460343361417,1
1988-01-01,-0.008718451039881003,0.038096779874388746,-0.08706187738512698,1
1988-02-01,-0.019452425926815398,-0.1575565853904638,-0.010322472491766006,1
1988-03-01,-0.036367644170875124,0.031137681403537204,-0.016926578025358505,1
1988-04-01,0.097552333210015,0.2166465764949152,-0.033074404399905256,1
1988-05-01,-0.02494460402399623,0.34353903101169125,0.09745262384759816,1
1988-06-01,-0.052442059591423895,0.2142669930576471,-0.017111398920072518,1
1988-07-01,-0.06433688790773218,0.27238662974871947,-0.047971164524688185,1
1988-08-01,0.0012894908298717311,0.3268301640487182,-0.0664190033985212,1
1988-09-01,-0.06522604264969933,0.17196237992442354,0.0016967932387786065,1
1988-10-01,-0.05441115936480978,0.11670369760187645,-0.0636372864085781,1
1988-11-01,0.026515347727863237,0.40479457929785184,-0.05682081972962983,1
1988-12-01,0.14705341795649662,0.29878962580106805,0.026259293063618266,1
1989-01-01,0.09542117375526837,0.19540108504782586,0.14994147569296953,1
1989-02-01,-0.004449395549541713,0.25311337858679256,0.09218981826772987,1
1989-03-01,0.08235544158373909,0.28916514089237555,-0.0048058475141031995,1
1989-04-01,0.07846192960170839,-0.17389102888865188,0.08554775882234848,1
1989-05-01,-0.04613588258455881,-0.21908741669984297,0.07451349424418201,1
1989-06-01,-0.0034851914789606475,-0.28457307586859426,-0.04377543608872213,1
1989-07-01,-0.013557827558011937,-0.26626613555958106,-0.007004844769199094,1
1989-08-01,-0.06258559280887388,0.015715151017053786,-0.01443942014278882,1
1989-09-01,0.05293349857075702,-0.14877797716131957,-0.06390658154820009,1
1989-10-01,0.025700583108581032,-0.0967790485290924,0.05262476831266628,1
1989-11-01,-0.012012156448003797,0.04203023529933832,0.02520203119262281,1
1989-12-01,0.06056538186499427,-0.07252929391983515,-0.011872235378086252,1
1990-01-01,0.08011561788464361,0.007601868548257102,0.060325111780216566,1
1990-02-01,-0.033358663497309315,0.09733019520711692,0.08795304344221593,1
1990-03-01,-0.08098541028299122,0.17146485449904325,-0.03141737981357859,1
1990-04-01,-0.1010648129046321,-0.13900863063269106,-0.08446921783160453,1
1990-05-01,-0.012558177598982034,-0.028755110771007005,-0.09974364183319388,1
1990-06-01,-0.08601287466004015,-0.015160842744602516,-0.011990674747447014,1
1990-07-01,0.09965565106382668,-0.11190080585732441,-0.0867938555956263,1
1990-08-01,0.3921885649990773,-0.15945683166176663,0.0978145890236817,1
1990-09-01,0.20459096626360562,-0.09826303491301466,0.39413586332447365,1
1990-10-01,0.072785530990918,-0.1921085186284364,0.2074836674595851,1
1990-11-01,-0.1086338410027956,-0.10203503739259617,0.07077343833236052,1
1990-12-01,-0.16984175876208019,-0.32184593141328055,-0.10978149601210765,1
1991-01-01,-0.07812007032229484,-0.5206548920157515,-0.16857695318313165,1
1991-02-01,-0.20858496248165936,-0.27781301434501926,-0.07845122491190347,1
1991-03-01,-0.028729068440860317,-0.032241513693675186,-0.2089241709959195,1
1991-04-01,0.04567452354243384,-0.2603070169159904,-0.0225129881939307,1
1991-05-01,0.019021020442284264,-0.1893481914995971,0.04649746128273498,1
1991-06-01,-0.05022784339041886,0.11190083420706348,0.01589900745519771,1
1991-07-01,0.05820348970305966,0.004547687326827556,-0.04873480737821815,1
1991-08-01,0.013460402810977268,-0.23859734537720373,0.06494035528042894,1
1991-09-01,0.009178586695988589,-0.10091428271986265,0.013223485527851733,1
1991-10-01,0.05941463524754642,-0.22420998372088569,0.01084313508030241,1
